,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
1103,اقااا یک سوال تولد یک پسریه که خیلی باهاش حال میکنم ولی باهم صمیمی نیستیم بنظرتون باید زنگ بزنم برای تبریک بهش یا پیام بدم؟ [FACE_WITH_TEARS_OF_],0,1,0,0,3,0
8100,این حرکت جواب دادن کامنتای همسرتون هم خیلی حرکت چندشیه.,-1,1,1,0,3,1
5523,من فقط داشتم میگفتم این دختره چقد خوشگله که دیدم پارتنر داره [CLOWN_],-1,1,2,0,3,1
8909,نه بابام برام خریده نه دوست پسرم خودم عیدیامو جمع کردم خریدمش [SMILING_FACE_WITH_][SMILING_FACE_WITH_],-1,1,1,1,1,1
12370,اگه دوست دخترم مو قرمز نباشه، چشاش ابی نباشه، پدرش پولدار نباشه، خوشگل نباشه و خوش اندام نباشه چی؟,0,0,3,0,3,0
12972,شوهر خوب من اگر پسر بودم حتما یه شیمیل حرفه ای میشدم که هر چی پول داشتم خرج عمل زیبایی میکردم (الان که دخترم خیلی از عمل زیبایی بدم میاد و تاحالا با جاییم ور نرفتم) پس سی سیه عزیز اون دودولت که از لای پاهات اویزونه تحریک کننده ترین چیزه به کوچیک کردنش ادامه بده,-1,0,3,0,3,0
4753,برش میگردونی تو کس زنت.,-1,0,3,0,3,0
8524,استوریمو پاک کردم و اومدم توی همین توییتر انجامش بدم حقیقتا []  نمی کنم و بابت حرفایی که هیچ وقت نمی زنم، از درون می سوزم,-1,0,3,0,3,0
3313,پلن بعدیم این که وایسم دوست دختر جدید بگیری برم مخشو بزنم .  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,2,0,3,0
6160,: وقتی میگم نصفه شبا با من حرف نزنید یعنی این [CLOWN_] ناشناس شوهر کردم[PENSIVE_],0,1,1,0,3,0
5675,ایشالله متاهلی قسمت همه,1,1,0,1,0,1
7417,کسی بدش نمیاد یه پارتنر خوب داشته باشه ولی خب همیشه لطف داشتن سوپرایزم کردن [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
4402,خواهر مادر خودت زیر چادر میدن فکر کردی همه همینجورن مهم اصالته که حتما خواهر مادر و زن تو ندارن,-1,0,3,0,3,0
7273,ایا می دانستید علاوه بر ان دختر   ساله  [FACE_WITH_STEAM_FROM_]  بعد ها همسر یا همسران دیگری هم اختیار کرد؟,-1,1,1,0,3,1
10629,اصلا معلومه کی به کیه… یکی واس خودش حق ماموریت میزنه . یکی واس خودش پاداش میزنه و شاهکار اخر… [DROOLING_][DROOLING_][DROOLING_][DROOLING_][DROOLING_][DROOLING_][THINKING_][THINKING_] تقدیم با عشق همسرم…,1,1,0,1,0,1
4820,: مشتی یه سری ام رفتیم خواستگاری دختره گفت خونه میخوام، ماشین میخوام ، پولم میخوام دیدم اینا رو منم میخوام تصمیم گرفتم شوهر ک…,-1,1,1,0,3,0
2985,چقد اون ذهنت فاسد و منجمده که حق اعتراض رو از ادما رو سلب میکنه و با بهونه خودت چیکار کردی راه اصلاح رو میبنده خب مرد حسابی یه مثال میزنم الان شرایط اقتصادی خرابه مردم جامعه ما حق اعتراض نسبت به وضع بد اقتصادی رو دارن یا نه ؟ اگر با معیار احمقانه شما پیش بریم که هیچکس کار…  / ,-1,0,3,0,3,0
6501,اره هموون شوهر من قهرکه میکنه یا میره تو اتاق یا همون تو سالن اخماشو میکنه توهم شاید چون هنوز بابانشده [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
4509,من هنوز دارم به این دختره فکر میکنم اگه دختر به این باکمالاتی شوهر داشته باشه چی؟,0,1,0,0,3,0
6149,سلام عزیزم من یک دکتری روان شناس هستم باید باهات حرف بزنم,-1,0,3,0,3,0
5026,اینکه شوهر کرد ولی تو بعدیش در اسرع وقت ازدواج کن,-1,1,2,0,3,0
568,چرا هرکی میاد تو اتاقم و عکس پسرا رو میبینه فکر میکنه من قطعا دلم میخاد شوهرم کره ای باشه یا اینکه تنها هدفم رفتن به کره است؟ خب وات دا فاک:/,0,1,1,0,3,0
12742,هر شهیدی در جیب هایش در موهایش و لای دکمه های یونیفرمش زنی را با خود به میدان جنگ می برد امار کشته های جنگ همیشه غلط بوده است هر گلوله دو نفر و گاهی چند نفر را از پای در می اورد شهید و مادر یا همسر یا دختری که در سینه اش می تپد.,-1,1,1,0,3,1
2601,دوباره این بحث کثیفو باز نکن باید برم پیش شوهرم وقت خابه [STATUE_OF_],1,1,2,1,2,1
13038,به گزارش کمپین فعالین بلوچ، صبح روز جاری   اردیبهشت ماه  ، سروان «علیرضا شهرکی» رییس پلیس اگاهی سراوان با تیراندازی افراد مسلح ناشناس کشته شد. گفته می شود، این اتفاق در چهار راه ناهوگ به سمت سراوان رخ داده و همسر او نیز در جریان این حمله مجروح شده است.,-1,0,3,0,3,0
11158,انگار این شب قدر خدا هیچ به دعا و خواسته های ما توجه نداشت. پدر همسرم هم رفت. صندوقچه ای بود از خاطرات جنگ.,1,1,1,0,3,1
1241,اهل ادب باشخصیت خانم اهل تمکین و شوهردار رو شوهر دوست اهل مطالعه و یاد گیری متین بساز با حوصله مومن,-1,1,0,0,3,1
1006,منه بدبخت دوست دخترم واسم نود نمیفرسته میره واسه رفیق دخترش میفرسته [PENSIVE_][PENSIVE_][PENSIVE_][PENSIVE_] چه برسه به رفیق دخترم منم از این رفیقا میخوام[MAN_][MAN_][MAN_],1,1,1,1,1,1
5564,نه زن من امروز تایم پی ام اسشه کل طول روزشو میخوابه,1,1,2,1,2,1
13190,طرف زنش و عقد کرده شب رفته خونشون دختره گفته شب تو اتاق من بخوابیم پسره پا شده اومده خونه که عجب دختر خرابیه هیچی نشده چه چیزا ازم میخواد خونوادشم گفتن وای چه دختر پررویی مادرشوهرم گفته وای اع لوچ کور چه رویی داره ایشه ، هیچی طلاقش داد مهریشم نصف داد [NEUTRAL_][NEUTRAL_],-1,1,1,0,3,1
475,من شوهرم رو دست اری شیا نمیدم [FACE_WITH_DIAGONAL_],1,1,2,1,2,1
3835,اگر یه زن تو دنیاباشه همینه چنان مسلطه به شوهره که جرات جیک زدن نداره [GRINNING_FACE_WITH_],-1,1,0,0,3,1
6192,ولی ابهر میتونید زیاد بیاید تازه همسرم مکانیکه نزدیک اتوبان هم هست کاری بود در خدمتیم,1,1,2,1,2,1
11257,یک سارق اینترنتی که خود را رولا غنی، همسر اشرف غنی، معرفی کرده بود، از یک حسابدار هندی   هزار روپیه هندی سرقت کرد. قربانی این کلاهبرداری که رامشکومار شاه نام دارد، مردی   ساله مقیم شهر اندری در حومه بمبیی است و در چندین شرکت حسابداری می کند.,-1,0,3,0,3,0
7604,شوهر میخوام.,0,1,2,0,3,0
7561,: کی زنم میشه,0,1,2,0,3,0
7438,تو میتونی مرد من میدونم  [FLEXED_][FACE_WITH_TEARS_OF_],-1,0,3,0,3,0
949,همسر دوم هم انگار داره مد میشه  [FACE_WITH_SYMBOLS_ON_],-1,1,1,0,3,1
6229,میدونستم باید با «ترمز پایی» موتور رو نگهداشت نه با «ترمز دستی». ولی مغز دوچرخه سوارم ترمز دستی رو گرفت! یه لحظه به خودم اومدم دیدم دارم توی هوا معلق می زنم! حدود   متر به جلو پرتاب شدم و سرم از پشت خورد کف اسفالت!!! اگر کلاه سرم نبود قطعا تا الان هفتادتا کفن پوسانده بودم.,-1,0,3,0,3,0
3660,ازدواج الان شده بچه بازی… با چند تا توییت دنبال شوهر یا زن مورد نظرشون میگردن . فشار بهش میاد میخواد ازدواج کنه از ننش قهر میکنه دنبال ازدواج رسیدی به اون درک و شعور حتما ازدواج کن .,-1,1,1,0,3,1
364,می دونی شما دختراانتظار یه شوهربامحدودیت دارید اون موقع پسرا هم دودسته رایج دارن که یااز روی بی حوصلگی رل زدن یاب ای یه شاهین دارم خونه حمیرامی خونه اگه می خوای بیانشونت بدم یه دسته ی دیگم هست که خیلی محدودن دنبال زن گرفتنن [ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_],-1,1,1,0,3,1
12035,بچه ها من دلم شوهر میخواد [],0,0,3,0,3,0
8423,دخترا بکارت همسر ایندتون براتون مهمه؟ یا فرقی نمیکنه قبل از شما سکس داشته یا نه,-1,1,2,0,3,1
7395,این زن شوهر دار ذهنش منحرفه,-1,1,1,0,3,1
9456,زن تو میشم,0,1,0,0,3,0
1469,ایشالله دست پخت زنت به خوبی علی بزرگوار باشه,-1,1,2,0,3,1
6947,مگر اینکه زنم جنده باشه بچه به قصاب محل بره,0,1,1,0,3,0
4628,من حتی اگه بعد از ده تا بچه هم به زنم بگم دوستت دارم بر میگرده میگه کراش نزن خوب نی,1,1,1,1,1,1
1167,مادر شوهر من بعد زایمانم گفت تو که طبیعی نزاییدی نمیدونی رنج مادر شدن یعنی چی، ایشالله بعدی رو طبیعی بزایی میفهمی بچه ها چرا باید احترام مادرشون رو حفظ کنند  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] ,1,1,2,1,2,1
842,شوهر رایگان برای دخترایی که بلد نیستن برقصن,-1,0,3,0,3,0
12257,من و زیدم:,1,1,2,1,2,1
5400,پیداش کردم ولیکن من هیچ وقت بیرون عینکم نمی زنم  [GRIMACING_],-1,0,3,0,3,0
517,خانواده فعلی یعنی همسرم ؟ صد در صد خانواده ای که توش بزرگ شدم… چی بگم راضی ام به قسمت .,1,1,1,1,1,1
5984,نکته همین جاس، تجربهش دارم من از یه فردی اصلا خوشم نمیومد که به خاطر یکسری اتفاقات پارتنر من با اکیپ اونا صمیمی شده بود، من با ارتباط پارتنرم با اکیپ مشکلی نداشتم اما با اون ادم گفت بودم اصلا صمیمی نشو من باهاش مشکل دارم سه   باری در بازه زمانی کوتاه من داشتم تکرار میکردم حرفم رو,1,1,1,1,1,1
11571,اگه شوهر بشی روت پتو میکشم [SMILING_FACE_WITH_],0,0,3,0,3,0
3567,حضور همسر و فرزندان معلم زندانی اسماعیل عبدی و فعالان صنفی معلم در لحظه تحویل سال در جلوی ندامتگاه مرکزی کرج,-1,1,0,0,3,1
8855,سن کم دختر برای ازدواج مناسب تره چون توی خانواده ها همسر داری و زندگی به دخترا یاد نمیدن ، فقط با بالا رفتن سن چشم و هم چشمی و توقع بالا می ره .,-1,1,0,0,3,1
